HCHO_reading,Location,Date
0.0001246352851251,"Deniyaya, Matara",2020-07-14
0.000163621393785,"Deniyaya, Matara",2020-07-15
0.0001328908441608006,"Deniyaya, Matara",2020-07-16
0.00010216029453660119,"Deniyaya, Matara",2020-07-17
7.142974491240178e-05,"Deniyaya, Matara",2020-07-18
4.0699195288202375e-05,"Deniyaya, Matara",2020-07-19
0.0001364200889515,"Deniyaya, Matara",2020-07-24
0.00011343117920816509,"Deniyaya, Matara",2020-07-25
9.044226946483018e-05,"Deniyaya, Matara",2020-07-26
6.745335972149529e-05,"Deniyaya, Matara",2020-07-27
4.446444997816038e-05,"Deniyaya, Matara",2020-07-28
2.1475540234825472e-05,"Deniyaya, Matara",2020-07-29
5.1048635909636394e-05,"Deniyaya, Matara",2020-07-30
4.862593996911557e-05,"Deniyaya, Matara",2020-07-31
4.620324402859474e-05,"Deniyaya, Matara",2020-08-01
4.378054808807391e-05,"Deniyaya, Matara",2020-08-02
4.1357852147553086e-05,"Deniyaya, Matara",2020-08-03
3.893515620703226e-05,"Deniyaya, Matara",2020-08-04
3.651246026651144e-05,"Deniyaya, Matara",2020-08-05
3.408976432599061e-05,"Deniyaya, Matara",2020-08-06
3.1667068385469786e-05,"Deniyaya, Matara",2020-08-07
2.924437244494896e-05,"Deniyaya, Matara",2020-08-08
3.2257188700577794e-05,"Deniyaya, Matara",2020-08-09
3.527000495620663e-05,"Deniyaya, Matara",2020-08-10
3.828282121183546e-05,"Deniyaya, Matara",2020-08-11
4.1295637467464296e-05,"Deniyaya, Matara",2020-08-12
3.090356865327022e-05,"Deniyaya, Matara",2020-08-13
3.336985659278598e-05,"Deniyaya, Matara",2020-08-14
2.0616734382838223e-05,"Deniyaya, Matara",2020-08-15
2.794780563557463e-05,"Deniyaya, Matara",2020-08-16
6.377265381584466e-05,"Deniyaya, Matara",2020-08-17
9.864819027521158e-05,"Deniyaya, Matara",2020-08-18
2.8190357682196595e-05,"Deniyaya, Matara",2020-08-20
0.0001861171290337,"Deniyaya, Matara",2020-08-21
7.621310608758228e-05,"Deniyaya, Matara",2020-08-22
6.437629697331358e-05,"Deniyaya, Matara",2020-08-23
0.0001197921551961,"Deniyaya, Matara",2020-08-25
0.00010436146086,"Deniyaya, Matara",2020-08-26
0.0001438969521762,"Deniyaya, Matara",2020-08-27
7.680987358073439e-05,"Deniyaya, Matara",2020-08-28
6.355691278891022e-05,"Deniyaya, Matara",2020-08-30
8.661133966412367e-05,"Deniyaya, Matara",2020-08-31
6.683334108395083e-05,"Deniyaya, Matara",2020-09-01
4.705534250377797e-05,"Deniyaya, Matara",2020-09-02
2.7277343923605127e-05,"Deniyaya, Matara",2020-09-03
2.1617027083849408e-05,"Deniyaya, Matara",2020-09-07
2.6322920997321783e-05,"Deniyaya, Matara",2020-09-08
4.811849476919714e-05,"Deniyaya, Matara",2020-09-09
6.99140685410725e-05,"Deniyaya, Matara",2020-09-10
9.170964231294785e-05,"Deniyaya, Matara",2020-09-11
0.0001135052160848232,"Deniyaya, Matara",2020-09-12
0.00013530078985669856,"Deniyaya, Matara",2020-09-13
0.00015709636362857394,"Deniyaya, Matara",2020-09-14
0.0001788919374004493,"Deniyaya, Matara",2020-09-15
0.00020068751117232464,"Deniyaya, Matara",2020-09-16
0.0002224830849442,"Deniyaya, Matara",2020-09-17
0.000193041872471685,"Deniyaya, Matara",2020-09-18
0.00016360065999917,"Deniyaya, Matara",2020-09-19
0.00013415944752665502,"Deniyaya, Matara",2020-09-20
0.00010471823505414002,"Deniyaya, Matara",2020-09-21
7.527702258162502e-05,"Deniyaya, Matara",2020-09-22
4.583581010911004e-05,"Deniyaya, Matara",2020-09-23
5.6956613581256795e-05,"Deniyaya, Matara",2020-09-24
6.807741705340355e-05,"Deniyaya, Matara",2020-09-25
7.91982205255503e-05,"Deniyaya, Matara",2020-09-26
0.0001730573872732,"Deniyaya, Matara",2020-09-27
0.0002153846821328,"Deniyaya, Matara",2020-09-28
0.00016960810527546035,"Deniyaya, Matara",2020-09-29
0.0001238315284181207,"Deniyaya, Matara",2020-09-30
7.805495156078104e-05,"Deniyaya, Matara",2020-10-01
5.11396381577283e-05,"Deniyaya, Matara",2020-10-02
0.0001470353174131,"Deniyaya, Matara",2020-10-03
0.0001227831691763002,"Deniyaya, Matara",2020-10-04
9.853102093950039e-05,"Deniyaya, Matara",2020-10-05
7.427887270270059e-05,"Deniyaya, Matara",2020-10-06
8.672872804832765e-05,"Deniyaya, Matara",2020-10-07
0.0001776092143231,"Deniyaya, Matara",2020-10-08
0.00014609988803663615,"Deniyaya, Matara",2020-10-09
0.0001145905617501723,"Deniyaya, Matara",2020-10-10
8.308123546370844e-05,"Deniyaya, Matara",2020-10-11
5.1571909177244597e-05,"Deniyaya, Matara",2020-10-12
3.585462967566307e-05,"Deniyaya, Matara",2020-10-14
5.164667646054539e-05,"Deniyaya, Matara",2020-10-15
6.743872324542771e-05,"Deniyaya, Matara",2020-10-16
7.312134625191141e-05,"Deniyaya, Matara",2020-10-17
7.88039692583951e-05,"Deniyaya, Matara",2020-10-18
8.14640135703686e-05,"Deniyaya, Matara",2020-10-19
4.375215796516543e-05,"Deniyaya, Matara",2020-10-20
3.872291571825524e-05,"Deniyaya, Matara",2020-10-21
3.3693673471345055e-05,"Deniyaya, Matara",2020-10-22
2.8664431224434865e-05,"Deniyaya, Matara",2020-10-23
2.200098823497964e-05,"Deniyaya, Matara",2020-10-24
9.325465439721767e-05,"Deniyaya, Matara",2020-10-26
0.00010108875935855884,"Deniyaya, Matara",2020-10-27
0.0001089228643199,"Deniyaya, Matara",2020-10-28
0.000172642832608,"Deniyaya, Matara",2020-10-30
0.00011499869841796563,"Deniyaya, Matara",2020-10-31
5.735456422793126e-05,"Deniyaya, Matara",2020-11-01
0.0001501435976033,"Deniyaya, Matara",2020-11-02
0.0002272721257817,"Deniyaya, Matara",2020-11-03
0.00022933006166696667,"Deniyaya, Matara",2020-11-10
0.00017785254670263335,"Deniyaya, Matara",2020-11-11
0.0001263750317383,"Deniyaya, Matara",2020-11-12
0.00011030856409405929,"Deniyaya, Matara",2020-11-13
9.42420964498186e-05,"Deniyaya, Matara",2020-11-14
7.817562880557791e-05,"Deniyaya, Matara",2020-11-15
6.21091611613372e-05,"Deniyaya, Matara",2020-11-16
4.6042693517096504e-05,"Deniyaya, Matara",2020-11-17
8.5609215933131e-05,"Deniyaya, Matara",2020-11-18
0.0001251757383491655,"Deniyaya, Matara",2020-11-19
0.0001647422607652,"Deniyaya, Matara",2020-11-20
0.00014447207949709636,"Deniyaya, Matara",2020-11-21
0.0001242018982289927,"Deniyaya, Matara",2020-11-22
0.00010393171696088907,"Deniyaya, Matara",2020-11-23
8.366153569278544e-05,"Deniyaya, Matara",2020-11-24
6.339135442468181e-05,"Deniyaya, Matara",2020-11-25
4.312117315657817e-05,"Deniyaya, Matara",2020-11-26
0.0001040317384849,"Deniyaya, Matara",2020-11-27
0.0001684441972955,"Deniyaya, Matara",2020-11-28
0.00018181677896599455,"Deniyaya, Matara",2020-11-30
0.00013077690182588912,"Deniyaya, Matara",2020-12-01
7.973702468578366e-05,"Deniyaya, Matara",2020-12-02
2.8697147545678193e-05,"Deniyaya, Matara",2020-12-03
0.0001043584689961,"Deniyaya, Matara",2020-12-04
6.682676556367445e-05,"Deniyaya, Matara",2020-12-05
0.0001196708083678,"Deniyaya, Matara",2020-12-06
7.595863888521366e-05,"Deniyaya, Matara",2020-12-07
8.53596431075125e-05,"Deniyaya, Matara",2020-12-09
0.0001971155792713,"Deniyaya, Matara",2020-12-10
0.0001626493286942,"Deniyaya, Matara",2020-12-11
0.0001281830781171,"Deniyaya, Matara",2020-12-12
0.00023086110011525,"Deniyaya, Matara",2020-12-13
5.124336258490429e-05,"Deniyaya, Matara",2020-12-15
8.139267673429977e-05,"Deniyaya, Matara",2020-12-16
0.0002160999148698442,"Deniyaya, Matara",2020-12-19
0.00019642583903711628,"Deniyaya, Matara",2020-12-20
0.00017675176320438836,"Deniyaya, Matara",2020-12-21
0.00015707768737166045,"Deniyaya, Matara",2020-12-22
0.00013740361153893253,"Deniyaya, Matara",2020-12-23
0.00011772953570620461,"Deniyaya, Matara",2020-12-24
9.80554598734767e-05,"Deniyaya, Matara",2020-12-25
7.838138404074878e-05,"Deniyaya, Matara",2020-12-26
5.870730820802086e-05,"Deniyaya, Matara",2020-12-27
9.060759770901391e-05,"Deniyaya, Matara",2020-12-28
0.00012250788721000696,"Deniyaya, Matara",2020-12-29
0.000154408176711,"Deniyaya, Matara",2020-12-30
0.00020649105651293333,"Deniyaya, Matara",2020-12-31
0.0001056232170524,"Deniyaya, Matara",2021-01-03
7.407614588947896e-05,"Deniyaya, Matara",2021-01-04
0.0002104229869099,"Deniyaya, Matara",2021-01-05
0.0001872623077956807,"Deniyaya, Matara",2021-01-06
0.00016410162868146143,"Deniyaya, Matara",2021-01-07
0.00014094094956724215,"Deniyaya, Matara",2021-01-08
0.00011778027045302285,"Deniyaya, Matara",2021-01-09
9.461959133880356e-05,"Deniyaya, Matara",2021-01-10
7.145891222458427e-05,"Deniyaya, Matara",2021-01-11
4.829823311036497e-05,"Deniyaya, Matara",2021-01-12
2.5137553996145697e-05,"Deniyaya, Matara",2021-01-13
2.8669297547871836e-05,"Deniyaya, Matara",2021-01-16
4.2015508880844544e-05,"Deniyaya, Matara",2021-01-17
5.5361720213817256e-05,"Deniyaya, Matara",2021-01-18
6.870793154678996e-05,"Deniyaya, Matara",2021-01-19
8.205414287976267e-05,"Deniyaya, Matara",2021-01-20
9.540035421273538e-05,"Deniyaya, Matara",2021-01-21
0.0002039016721164,"Deniyaya, Matara",2021-01-22
0.00017527427980595,"Deniyaya, Matara",2021-01-23
0.0001466468874955,"Deniyaya, Matara",2021-01-24
0.0001164269934655,"Deniyaya, Matara",2021-01-25
5.41443757134865e-05,"Deniyaya, Matara",2021-01-26
5.370032851066993e-05,"Deniyaya, Matara",2021-01-27
5.325628130785336e-05,"Deniyaya, Matara",2021-01-28
5.281223410503679e-05,"Deniyaya, Matara",2021-01-29
5.236818690222022e-05,"Deniyaya, Matara",2021-01-30
5.192413969940365e-05,"Deniyaya, Matara",2021-01-31
5.148009249658708e-05,"Deniyaya, Matara",2021-02-01
5.336279870397221e-05,"Deniyaya, Matara",2021-02-02
7.711506616747777e-05,"Deniyaya, Matara",2021-02-03
0.00010086733363098334,"Deniyaya, Matara",2021-02-04
0.00012461960109448887,"Deniyaya, Matara",2021-02-05
0.00014837186855799444,"Deniyaya, Matara",2021-02-06
0.0001721241360215,"Deniyaya, Matara",2021-02-07
7.75016937694774e-05,"Deniyaya, Matara",2021-02-09
0.0001431082062276,"Deniyaya, Matara",2021-02-10
0.0001483110951191,"Deniyaya, Matara",2021-02-12
0.0001147218565813,"Deniyaya, Matara",2021-02-13
9.218189037916467e-05,"Deniyaya, Matara",2021-02-14
6.964192417702933e-05,"Deniyaya, Matara",2021-02-15
4.398186802109072e-05,"Deniyaya, Matara",2021-02-16
6.980850232813415e-05,"Deniyaya, Matara",2021-02-17
9.563513663517757e-05,"Deniyaya, Matara",2021-02-18
5.4057483978293004e-05,"Deniyaya, Matara",2021-02-19
4.6568994067224456e-05,"Deniyaya, Matara",2021-02-21
5.9804664328606264e-05,"Deniyaya, Matara",2021-02-22
7.304033458998807e-05,"Deniyaya, Matara",2021-02-23
7.1363318321443e-05,"Deniyaya, Matara",2021-02-24
9.608766310352867e-05,"Deniyaya, Matara",2021-02-25
0.00012081200788561434,"Deniyaya, Matara",2021-02-26
0.0001455363526677,"Deniyaya, Matara",2021-02-27
0.0001109472344213,"Deniyaya, Matara",2021-02-28
7.777781987693509e-05,"Deniyaya, Matara",2021-03-01
4.18243713644176e-05,"Deniyaya, Matara",2021-03-02
8.892517616661547e-05,"Deniyaya, Matara",2021-03-03
0.0001515146227367,"Deniyaya, Matara",2021-03-04
0.0002197489873123,"Deniyaya, Matara",2021-03-05
0.0002016613904718472,"Deniyaya, Matara",2021-03-07
0.0001153394290557944,"Deniyaya, Matara",2021-03-08
2.901746763974157e-05,"Deniyaya, Matara",2021-03-09
5.575113907022771e-05,"Deniyaya, Matara",2021-03-10
8.248481050071384e-05,"Deniyaya, Matara",2021-03-11
0.0001092184819312,"Deniyaya, Matara",2021-03-12
5.8405098090895934e-05,"Deniyaya, Matara",2021-03-13
9.231414231883206e-05,"Deniyaya, Matara",2021-03-14
0.0001203036848992,"Deniyaya, Matara",2021-03-15
0.0001711905994045,"Deniyaya, Matara",2021-03-16
6.040138069995957e-05,"Deniyaya, Matara",2021-03-22
0.000157566907336,"Deniyaya, Matara",2021-03-23
0.00019294341252183998,"Deniyaya, Matara",2021-03-24
0.00022831991770768,"Deniyaya, Matara",2021-03-25
0.0002147861091885111,"Deniyaya, Matara",2021-03-29
9.512278511182222e-05,"Deniyaya, Matara",2021-03-30
9.476370150685085e-05,"Deniyaya, Matara",2021-03-31
8.535195523800697e-05,"Deniyaya, Matara",2021-04-01
8.125582861400675e-05,"Deniyaya, Matara",2021-04-02
7.715970199000654e-05,"Deniyaya, Matara",2021-04-03
0.0001144381005177,"Deniyaya, Matara",2021-04-04
0.0001470178284886,"Deniyaya, Matara",2021-04-05
0.0002202351622677,"Deniyaya, Matara",2021-04-06
8.991131510973491e-05,"Deniyaya, Matara",2021-04-07
8.247051793694243e-05,"Deniyaya, Matara",2021-04-08
7.502972076414993e-05,"Deniyaya, Matara",2021-04-09
6.758892359135745e-05,"Deniyaya, Matara",2021-04-10
0.00010742882569292873,"Deniyaya, Matara",2021-04-11
0.0001472687277945,"Deniyaya, Matara",2021-04-12
0.00013016678476815202,"Deniyaya, Matara",2021-04-13
0.00011306484174180404,"Deniyaya, Matara",2021-04-14
9.596289871545605e-05,"Deniyaya, Matara",2021-04-15
7.886095568910807e-05,"Deniyaya, Matara",2021-04-16
7.899143235853232e-05,"Deniyaya, Matara",2021-04-17
7.912190902795658e-05,"Deniyaya, Matara",2021-04-18
7.925238569738083e-05,"Deniyaya, Matara",2021-04-19
7.93828623668051e-05,"Deniyaya, Matara",2021-04-20
7.951333903622936e-05,"Deniyaya, Matara",2021-04-21
7.964381570565361e-05,"Deniyaya, Matara",2021-04-22
7.977429237507787e-05,"Deniyaya, Matara",2021-04-23
4.2691050389176394e-05,"Deniyaya, Matara",2021-04-24
8.249911084535092e-05,"Deniyaya, Matara",2021-04-25
0.00012230717130152547,"Deniyaya, Matara",2021-04-26
0.0001621152317577,"Deniyaya, Matara",2021-04-27
8.536603600165372e-05,"Deniyaya, Matara",2021-04-28
8.913935970994297e-05,"Deniyaya, Matara",2021-04-29
9.291268341823224e-05,"Deniyaya, Matara",2021-04-30
9.668600712652149e-05,"Deniyaya, Matara",2021-05-01
0.00010045933083481075,"Deniyaya, Matara",2021-05-02
0.0001042326545431,"Deniyaya, Matara",2021-05-03
0.0001141248173328,"Deniyaya, Matara",2021-05-04
0.0001177320364902,"Deniyaya, Matara",2021-05-05
0.0001213392556476,"Deniyaya, Matara",2021-05-06
9.339912859190496e-05,"Deniyaya, Matara",2021-05-07
0.00010461729398715248,"Deniyaya, Matara",2021-05-08
0.0001158354593824,"Deniyaya, Matara",2021-05-09
0.00011021674408077027,"Deniyaya, Matara",2021-05-10
0.00010459802877914053,"Deniyaya, Matara",2021-05-11
9.89793134775108e-05,"Deniyaya, Matara",2021-05-12
9.336059817588106e-05,"Deniyaya, Matara",2021-05-13
8.774188287425133e-05,"Deniyaya, Matara",2021-05-14
8.377221659799938e-05,"Deniyaya, Matara",2021-05-15
7.980255032174745e-05,"Deniyaya, Matara",2021-05-16
9.644255232280054e-05,"Deniyaya, Matara",2021-05-17
0.0001015199071131,"Deniyaya, Matara",2021-05-18
9.6363528459014e-05,"Deniyaya, Matara",2021-05-19
9.120714980492801e-05,"Deniyaya, Matara",2021-05-20
8.605077115084203e-05,"Deniyaya, Matara",2021-05-21
8.089439249675602e-05,"Deniyaya, Matara",2021-05-22
7.573801384267004e-05,"Deniyaya, Matara",2021-05-23
7.058163518858404e-05,"Deniyaya, Matara",2021-05-24
6.542525653449805e-05,"Deniyaya, Matara",2021-05-25
6.0268877880412055e-05,"Deniyaya, Matara",2021-05-26
5.511249922632606e-05,"Deniyaya, Matara",2021-05-27
4.995612057224007e-05,"Deniyaya, Matara",2021-05-28
5.423523348546848e-05,"Deniyaya, Matara",2021-05-29
5.851434639869688e-05,"Deniyaya, Matara",2021-05-30
0.0001787415522009,"Deniyaya, Matara",2021-05-31
9.685550438995948e-05,"Deniyaya, Matara",2021-06-01
0.00012663963305732973,"Deniyaya, Matara",2021-06-02
0.0001564237617247,"Deniyaya, Matara",2021-06-03
0.00014551738421213334,"Deniyaya, Matara",2021-06-04
0.00013461100669956666,"Deniyaya, Matara",2021-06-05
0.000123704629187,"Deniyaya, Matara",2021-06-06
0.00011328119506189225,"Deniyaya, Matara",2021-06-07
0.0001028577609367845,"Deniyaya, Matara",2021-06-08
9.243432681167675e-05,"Deniyaya, Matara",2021-06-09
8.201089268656899e-05,"Deniyaya, Matara",2021-06-10
6.654274998507318e-05,"Deniyaya, Matara",2021-06-11
3.6721001497602704e-05,"Deniyaya, Matara",2021-06-12
2.2895343160026274e-05,"Deniyaya, Matara",2021-06-13
0.000105527040211,"Deniyaya, Matara",2021-06-15
0.0001129013989837,"Deniyaya, Matara",2021-06-16
8.936483009962659e-05,"Deniyaya, Matara",2021-06-17
6.582826121555318e-05,"Deniyaya, Matara",2021-06-18
8.047208057643684e-05,"Deniyaya, Matara",2021-06-19
7.728745012599005e-05,"Deniyaya, Matara",2021-06-20
0.0001139107368457,"Deniyaya, Matara",2021-06-21
9.505482135559414e-05,"Deniyaya, Matara",2021-06-22
7.619890586548827e-05,"Deniyaya, Matara",2021-06-23
5.7342990375382406e-05,"Deniyaya, Matara",2021-06-24
3.8487074885276534e-05,"Deniyaya, Matara",2021-06-25
0.00019895846816483825,"Deniyaya, Matara",2021-06-26
0.0001814052403238286,"Deniyaya, Matara",2021-06-28
4.7814302997090105e-05,"Deniyaya, Matara",2021-06-30
8.551008079346007e-05,"Deniyaya, Matara",2021-07-01
0.00012320585858983002,"Deniyaya, Matara",2021-07-02
0.0001609016363862,"Deniyaya, Matara",2021-07-03
0.00015609581231895,"Deniyaya, Matara",2021-07-04
0.0001512899882517,"Deniyaya, Matara",2021-07-05
0.00014648416418445,"Deniyaya, Matara",2021-07-06
0.0001416783401172,"Deniyaya, Matara",2021-07-07
0.00013687251604995,"Deniyaya, Matara",2021-07-08
0.0001320666919827,"Deniyaya, Matara",2021-07-09
0.00012726086791544998,"Deniyaya, Matara",2021-07-10
0.0001224550438482,"Deniyaya, Matara",2021-07-11
0.00011764921978095,"Deniyaya, Matara",2021-07-12
0.0001128433957137,"Deniyaya, Matara",2021-07-13
0.00012155811826048,"Deniyaya, Matara",2021-07-14
0.00013027284080726,"Deniyaya, Matara",2021-07-15
0.00013898756335404,"Deniyaya, Matara",2021-07-16
0.00014770228590082,"Deniyaya, Matara",2021-07-17
0.0001564170084476,"Deniyaya, Matara",2021-07-18
0.0001577017766668,"Deniyaya, Matara",2021-07-19
0.000158986544886,"Deniyaya, Matara",2021-07-20
8.302268741554805e-05,"Deniyaya, Matara",2021-07-22
8.309402770013005e-05,"Deniyaya, Matara",2021-07-23
8.316536798471203e-05,"Deniyaya, Matara",2021-07-24
8.323670826929403e-05,"Deniyaya, Matara",2021-07-25
8.330804855387603e-05,"Deniyaya, Matara",2021-07-26
8.337938883845802e-05,"Deniyaya, Matara",2021-07-27
8.345072912304002e-05,"Deniyaya, Matara",2021-07-28
0.0002034271332976,"Deniyaya, Matara",2021-07-29
0.0001670529230309733,"Deniyaya, Matara",2021-07-30
0.00013067871276434658,"Deniyaya, Matara",2021-07-31
9.430450249771984e-05,"Deniyaya, Matara",2021-08-01
7.038917086274915e-05,"Deniyaya, Matara",2021-08-02
4.647383922777848e-05,"Deniyaya, Matara",2021-08-03
4.9765344026420363e-05,"Deniyaya, Matara",2021-08-04
5.3056848825062256e-05,"Deniyaya, Matara",2021-08-05
5.634835362370414e-05,"Deniyaya, Matara",2021-08-06
5.9639858422346026e-05,"Deniyaya, Matara",2021-08-07
6.293136322098791e-05,"Deniyaya, Matara",2021-08-08
6.622286801962981e-05,"Deniyaya, Matara",2021-08-09
6.951437281827168e-05,"Deniyaya, Matara",2021-08-10
7.280587761691358e-05,"Deniyaya, Matara",2021-08-11
7.609738241555547e-05,"Deniyaya, Matara",2021-08-12
7.938888721419735e-05,"Deniyaya, Matara",2021-08-13
8.268039201283924e-05,"Deniyaya, Matara",2021-08-14
8.597189681148112e-05,"Deniyaya, Matara",2021-08-15
8.926340161012302e-05,"Deniyaya, Matara",2021-08-16
9.25549064087649e-05,"Deniyaya, Matara",2021-08-17
9.584641120740679e-05,"Deniyaya, Matara",2021-08-18
9.913791600604868e-05,"Deniyaya, Matara",2021-08-19
2.476100918879441e-05,"Deniyaya, Matara",2021-08-20
3.114076060125617e-05,"Deniyaya, Matara",2021-08-27
4.691584790928665e-05,"Deniyaya, Matara",2021-08-28
6.269093521731712e-05,"Deniyaya, Matara",2021-08-29
7.84660225253476e-05,"Deniyaya, Matara",2021-08-30
9.424110983337808e-05,"Deniyaya, Matara",2021-08-31
0.00011001619714140856,"Deniyaya, Matara",2021-09-01
0.00012579128444943904,"Deniyaya, Matara",2021-09-02
0.00014156637175746951,"Deniyaya, Matara",2021-09-03
0.0001573414590655,"Deniyaya, Matara",2021-09-04
0.000119134050607958,"Deniyaya, Matara",2021-09-05
8.092664215041599e-05,"Deniyaya, Matara",2021-09-06
4.3363780388583146e-05,"Deniyaya, Matara",2021-09-07
2.382491787055538e-05,"Deniyaya, Matara",2021-09-10
3.960162012293664e-05,"Deniyaya, Matara",2021-09-11
5.5378322375317905e-05,"Deniyaya, Matara",2021-09-12
6.251798809308231e-05,"Deniyaya, Matara",2021-09-13
6.965765381084673e-05,"Deniyaya, Matara",2021-09-14
6.459393874799816e-05,"Deniyaya, Matara",2021-09-15
5.953022368514957e-05,"Deniyaya, Matara",2021-09-16
5.446650862230099e-05,"Deniyaya, Matara",2021-09-17
4.9402793559452415e-05,"Deniyaya, Matara",2021-09-18
0.0001334556559541,"Deniyaya, Matara",2021-09-19
0.00022762674455403334,"Deniyaya, Matara",2021-09-22
0.0001603220398462,"Deniyaya, Matara",2021-09-23
0.00011612578109877547,"Deniyaya, Matara",2021-09-24
7.192952235135094e-05,"Deniyaya, Matara",2021-09-25
8.666644775932547e-05,"Deniyaya, Matara",2021-09-26
0.0001014033731673,"Deniyaya, Matara",2021-09-27
7.335707132164426e-05,"Deniyaya, Matara",2021-09-28
4.5310769475988533e-05,"Deniyaya, Matara",2021-09-29
5.0728107444474405e-05,"Deniyaya, Matara",2021-09-30
5.614544541296028e-05,"Deniyaya, Matara",2021-10-01
6.156278338144616e-05,"Deniyaya, Matara",2021-10-02
6.698012134993203e-05,"Deniyaya, Matara",2021-10-03
7.23974593184179e-05,"Deniyaya, Matara",2021-10-04
7.781479728690377e-05,"Deniyaya, Matara",2021-10-05
8.323213525538964e-05,"Deniyaya, Matara",2021-10-06
8.042283546336507e-05,"Deniyaya, Matara",2021-10-07
7.761353567134051e-05,"Deniyaya, Matara",2021-10-08
7.480423587931594e-05,"Deniyaya, Matara",2021-10-09
3.759869158207239e-05,"Deniyaya, Matara",2021-10-10
