Date,Location,Precipitation,Temperature,Wind Speed,Elevation,HCHO_reading
2023-09-11,Colombo Proper,20.3,27.1,14.0,5.0,6.747167397717122e-05
2023-09-12,Colombo Proper,24.4,27.7,14.0,5.0,9.754063759307574e-05
2023-09-19,Colombo Proper,13.0,26.4,14.0,5.0,0.0001387560440019
2023-09-21,Colombo Proper,0.5,28.2,14.0,5.0,0.0002136323108502
2023-09-22,Colombo Proper,40.4,26.9,14.0,5.0,0.000235416002922
2023-09-23,Colombo Proper,21.3,27.7,14.0,5.0,0.0002369621214181
2023-09-24,Colombo Proper,0.5,28.4,14.0,5.0,0.0002385082399142
2023-09-25,Colombo Proper,3.0,28.4,14.0,5.0,8.027862794003629e-05
2023-09-26,Colombo Proper,4.6,27.3,14.0,5.0,9.070903103172722e-05
2023-09-27,Colombo Proper,25.1,27.3,14.0,5.0,0.0001011394341234
2023-09-28,Colombo Proper,29.7,26.4,14.0,5.0,0.0001115698372151
2023-10-01,Colombo Proper,30.5,26.1,14.0,5.0,0.000111272061397
2023-10-03,Colombo Proper,27.2,26.1,14.0,5.0,0.0001005438824873
2023-10-05,Colombo Proper,32.3,27.2,14.0,5.0,8.981570357760975e-05
2023-10-06,Colombo Proper,7.6,26.4,14.0,5.0,8.538150303471833e-05
2023-10-08,Colombo Proper,2.8,27.9,14.0,5.0,7.651310194893549e-05
2023-10-09,Colombo Proper,3.8,28.3,14.0,5.0,7.160477165975591e-05
2023-10-10,Colombo Proper,3.8,27.7,14.0,5.0,0.0001607515008539
2023-10-11,Colombo Proper,37.3,26.3,14.0,5.0,0.0001440165764964
2023-10-12,Colombo Proper,5.6,26.9,14.0,5.0,0.0001272816521389
2023-10-13,Colombo Proper,3.8,27.5,14.0,5.0,0.0001105467277815
2023-10-14,Colombo Proper,3.8,27.7,14.0,5.0,0.0001275113790019
2023-10-15,Colombo Proper,37.6,26.4,14.0,5.0,0.0001106959688466
2023-10-18,Colombo Proper,3.8,26.1,14.0,5.0,0.0001217960902052
2023-10-20,Colombo Proper,5.6,26.9,14.0,5.0,6.573905740465747e-05
2023-10-21,Colombo Proper,11.4,26.9,14.0,5.0,0.0001606041609772
2023-10-22,Colombo Proper,33.0,27.2,14.0,5.0,0.0002554692645499
2023-10-23,Colombo Proper,14.0,27.0,14.0,5.0,0.0001887392375889
2023-10-24,Colombo Proper,3.8,28.1,14.0,5.0,0.0001220092106281
2023-10-25,Colombo Proper,0.3,27.8,14.0,5.0,0.0001803767678709
2023-10-26,Colombo Proper,0.3,27.6,14.0,5.0,0.0002209296679432
2023-10-27,Colombo Proper,2.8,27.5,14.0,5.0,0.0002428863570352
2023-10-29,Colombo Proper,10.4,27.1,14.0,5.0,0.0001668342137546
2023-10-30,Colombo Proper,21.6,26.9,14.0,5.0,0.0001634691046782
2023-10-31,Colombo Proper,29.0,26.8,14.0,5.0,0.0001065806518715
2023-11-03,Colombo Proper,7.6,26.9,14.0,5.0,0.0002667821111624
2023-11-04,Colombo Proper,0.5,26.9,14.0,5.0,0.0002070060169401
2023-11-05,Colombo Proper,20.6,26.9,14.0,5.0,0.0001578032103941
2023-11-06,Colombo Proper,6.6,26.6,14.0,5.0,0.0002141486364935
2023-11-09,Colombo Proper,4.8,26.9,14.0,5.0,0.0001663395013564
2023-11-10,Colombo Proper,32.3,27.2,14.0,5.0,0.000211174960244
2023-11-11,Colombo Proper,1.5,28.3,14.0,5.0,0.0001872368597521
2023-11-12,Colombo Proper,11.7,27.1,14.0,5.0,0.0001335664092964
2023-11-14,Colombo Proper,1.3,27.6,14.0,5.0,0.0001314812641878
2023-11-15,Colombo Proper,1.0,27.7,14.0,5.0,7.207867952360086e-05
2023-11-16,Colombo Proper,6.1,28.7,14.0,5.0,0.0001514210626486
2023-11-18,Colombo Proper,1.5,27.7,14.0,5.0,0.000149813422303
2023-11-20,Colombo Proper,17.8,27.3,14.0,5.0,0.0001209532049395
2023-11-21,Colombo Proper,3.8,27.9,14.0,5.0,6.5280678192111e-05
2023-11-22,Colombo Proper,30.2,26.9,14.0,5.0,0.0001090876119629
2023-11-23,Colombo Proper,32.3,27.8,14.0,5.0,0.0001528945457337
2023-11-24,Colombo Proper,2.3,27.6,14.0,5.0,0.0002027861209247
2023-11-25,Colombo Proper,3.8,27.6,14.0,5.0,0.0002526776961158
2023-11-26,Colombo Proper,3.8,28.2,14.0,5.0,0.0001927849228199
2023-11-27,Colombo Proper,3.8,28.5,14.0,5.0,0.0002164374443265
2023-11-28,Colombo Proper,3.8,26.6,14.0,5.0,0.0002152965578345
2023-11-29,Colombo Proper,34.3,27.4,14.0,5.0,0.0002141556713426
2023-11-30,Colombo Proper,3.3,27.4,14.0,5.0,7.061043875407501e-05
2023-12-01,Colombo Proper,3.8,26.8,14.0,5.0,9.397809379811668e-05
2023-12-02,Colombo Proper,1.3,27.8,14.0,5.0,0.0001173457488421
2023-12-03,Colombo Proper,0.5,28.5,14.0,5.0,0.0001407134038862
2023-12-04,Colombo Proper,23.1,26.1,14.0,5.0,0.0001343825128471
2023-12-05,Colombo Proper,20.6,27.9,14.0,5.0,0.000128051621808
2023-12-06,Colombo Proper,23.6,27.2,14.0,5.0,0.0001217207307689
2023-12-07,Colombo Proper,3.8,28.3,14.0,5.0,0.0001153898397299
2023-12-08,Colombo Proper,1.0,27.0,14.0,5.0,0.0002443900741963
2023-12-11,Colombo Proper,16.5,27.3,14.0,5.0,0.000234305056944
2023-12-13,Colombo Proper,13.0,27.8,14.0,5.0,0.0001294817257308
2023-12-14,Colombo Proper,3.8,26.9,14.0,5.0,0.0001300285408266
2023-12-15,Colombo Proper,7.9,26.1,14.0,5.0,0.0001305753559225
2023-12-16,Colombo Proper,37.1,26.1,14.0,5.0,0.0001311221710184
2023-12-17,Colombo Proper,11.2,27.4,14.0,5.0,0.0001468961670559
2023-12-18,Colombo Proper,4.1,27.2,14.0,5.0,0.0001626701630934
2023-12-19,Colombo Proper,2.3,27.8,14.0,5.0,0.0002285477098267
2023-12-20,Colombo Proper,2.0,27.4,14.0,5.0,0.000212707415472
2023-12-21,Colombo Proper,20.1,27.3,14.0,5.0,0.0001968671211174
2023-12-22,Colombo Proper,3.8,28.4,14.0,5.0,0.0002490088089978
2023-12-23,Colombo Proper,3.8,28.1,14.0,5.0,0.0002660439145573
2023-12-24,Colombo Proper,1.0,28.1,14.0,5.0,0.0001817615041144
2023-12-26,Colombo Proper,3.8,28.0,14.0,5.0,0.00023076719263
2023-12-27,Colombo Proper,3.8,28.8,14.0,5.0,0.0001181771796371
2023-12-28,Colombo Proper,1.8,27.6,14.0,5.0,0.0001253932281993
2023-12-29,Colombo Proper,9.7,27.3,14.0,5.0,0.0001326092767615
2023-12-30,Colombo Proper,2.5,27.1,14.0,5.0,0.0001398253253237
2023-12-31,Colombo Proper,8.4,27.5,14.0,5.0,8.036317559567e-05
2019-01-01,"Deniyaya, Matara",0.4,26.2,13.7,451.0,0.0001101403221535
2019-01-04,"Deniyaya, Matara",0.9,26.0,9.8,451.0,6.437245753953118e-05
2019-01-05,"Deniyaya, Matara",1.2,26.2,10.5,451.0,5.349707092885017e-05
2019-01-07,"Deniyaya, Matara",3.6,26.1,10.5,451.0,6.269859896976347e-05
2019-01-09,"Deniyaya, Matara",0.3,27.0,8.3,451.0,4.74425558334294e-05
2019-01-10,"Deniyaya, Matara",0.6,26.9,10.8,451.0,7.190247186715247e-05
2019-01-11,"Deniyaya, Matara",15.4,26.1,8.3,451.0,0.0001542091441034
2019-01-12,"Deniyaya, Matara",16.8,25.7,12.2,451.0,0.0001406986305217
2019-01-13,"Deniyaya, Matara",17.7,25.8,12.2,451.0,0.0001177567927217
2019-01-14,"Deniyaya, Matara",1.7,26.0,12.0,451.0,9.48149549218119e-05
2019-01-15,"Deniyaya, Matara",6.8,26.2,8.3,451.0,7.187311712186784e-05
2019-01-16,"Deniyaya, Matara",7.8,25.8,8.6,451.0,3.5053075407631695e-05
2019-01-17,"Deniyaya, Matara",0.6,26.2,9.1,451.0,0.0001694853136055
2019-01-21,"Deniyaya, Matara",0.3,25.5,10.3,451.0,4.7006592479922264e-05
2019-01-22,"Deniyaya, Matara",3.6,26.1,9.5,451.0,3.363791867442001e-05
2019-01-23,"Deniyaya, Matara",3.6,25.9,9.5,451.0,0.0001753175803488
2019-01-24,"Deniyaya, Matara",0.3,26.4,9.4,451.0,5.2793313875356256e-05
2019-01-25,"Deniyaya, Matara",0.6,26.5,8.3,451.0,7.92579220838172e-05
2019-01-26,"Deniyaya, Matara",2.1,26.5,8.6,451.0,0.0001057225302922
2019-01-27,"Deniyaya, Matara",2.5,26.3,8.7,451.0,0.0001321871385007
2019-01-28,"Deniyaya, Matara",2.4,25.9,10.2,451.0,0.0001586517467092
2019-01-29,"Deniyaya, Matara",3.6,26.1,9.2,451.0,0.0001037720817875
2019-01-30,"Deniyaya, Matara",1.5,25.8,11.1,451.0,7.572646223105508e-05
2019-01-31,"Deniyaya, Matara",3.6,26.6,16.4,451.0,4.768084267461017e-05
2019-02-01,"Deniyaya, Matara",0.3,26.6,8.4,451.0,5.617168790830808e-05
2019-02-02,"Deniyaya, Matara",1.6,26.3,8.3,451.0,7.952800715320404e-05
2019-02-03,"Deniyaya, Matara",4.2,26.6,15.0,451.0,0.0001028843263981
2019-02-04,"Deniyaya, Matara",4.7,26.4,17.6,451.0,0.000103548176412
2019-02-05,"Deniyaya, Matara",5.0,26.2,11.9,451.0,8.412867361170815e-05
2019-02-06,"Deniyaya, Matara",7.5,26.0,8.6,451.0,0.0001168542519636
2019-02-07,"Deniyaya, Matara",6.6,26.3,13.8,451.0,0.0001495798303155
2019-02-09,"Deniyaya, Matara",3.7,26.0,11.4,451.0,0.0001922783626056
2019-02-10,"Deniyaya, Matara",4.4,26.2,11.7,451.0,0.0001424055640207
2019-02-11,"Deniyaya, Matara",3.6,27.2,17.2,451.0,9.253276543587998e-05
2019-02-12,"Deniyaya, Matara",3.6,27.7,24.4,451.0,0.0001574102690481
2019-02-13,"Deniyaya, Matara",3.6,27.7,18.6,451.0,6.523994226828871e-05
2019-02-14,"Deniyaya, Matara",0.9,27.2,12.0,451.0,7.028907023016075e-05
2019-02-15,"Deniyaya, Matara",4.6,26.9,13.3,451.0,7.533819819203278e-05
2019-02-16,"Deniyaya, Matara",11.2,26.3,17.6,451.0,8.038732615390482e-05
2019-02-18,"Deniyaya, Matara",4.4,26.9,8.3,451.0,0.0001293821304845
2019-02-19,"Deniyaya, Matara",0.3,27.8,18.0,451.0,0.0001168615135118
2019-02-20,"Deniyaya, Matara",3.6,27.5,22.5,451.0,8.337509543093406e-05
2019-02-22,"Deniyaya, Matara",3.6,27.2,17.5,451.0,0.0001425070075459
2019-02-23,"Deniyaya, Matara",3.6,26.9,15.8,451.0,0.0001366694245436
2019-02-24,"Deniyaya, Matara",0.3,27.1,15.3,451.0,0.0001627625602433
2019-02-25,"Deniyaya, Matara",2.1,27.4,12.3,451.0,0.0001543677869547
2019-02-26,"Deniyaya, Matara",17.7,26.5,8.7,451.0,0.0001583762494085
2019-02-27,"Deniyaya, Matara",8.5,26.3,11.9,451.0,0.0001623847118623
2019-02-28,"Deniyaya, Matara",3.6,26.6,17.7,451.0,0.0001663931743162
2019-03-06,"Deniyaya, Matara",1.3,26.9,12.4,451.0,9.971738595225878e-05
2019-03-07,"Deniyaya, Matara",0.3,27.1,11.2,451.0,0.0001356645928779
2019-03-08,"Deniyaya, Matara",2.2,27.0,13.8,451.0,9.87355639618488e-05
2019-03-09,"Deniyaya, Matara",8.7,26.3,10.0,451.0,7.760127652979272e-05
2019-03-10,"Deniyaya, Matara",0.3,27.0,11.6,451.0,5.6466989097736635e-05
2019-03-11,"Deniyaya, Matara",0.5,27.2,8.3,451.0,0.0001590144307147
2019-03-12,"Deniyaya, Matara",0.5,26.9,8.3,451.0,0.0001171489486397
2019-03-13,"Deniyaya, Matara",2.0,27.1,14.8,451.0,0.0001924904426754
2019-03-15,"Deniyaya, Matara",3.6,27.5,15.6,451.0,0.0001973485736028
2019-03-16,"Deniyaya, Matara",6.6,26.7,12.6,451.0,5.13548232774661e-05
2019-03-17,"Deniyaya, Matara",3.2,27.1,17.7,451.0,4.7964975845368626e-05
2019-03-18,"Deniyaya, Matara",17.3,26.8,16.2,451.0,4.457512841327116e-05
2019-03-20,"Deniyaya, Matara",3.6,27.7,16.4,451.0,8.954724124801195e-05
2019-03-21,"Deniyaya, Matara",3.3,27.2,15.9,451.0,9.882714528895598e-05
2019-03-22,"Deniyaya, Matara",2.5,27.6,10.4,451.0,0.0001081070493299
2019-03-23,"Deniyaya, Matara",5.6,27.1,8.3,451.0,0.0001883458499592
2019-03-24,"Deniyaya, Matara",0.3,27.7,13.1,451.0,0.000171727504349
2019-03-26,"Deniyaya, Matara",3.6,27.7,15.5,451.0,0.0001650504145461
2019-03-27,"Deniyaya, Matara",3.6,27.3,12.1,451.0,0.0001789494366016
2019-03-28,"Deniyaya, Matara",0.6,27.4,9.5,451.0,0.0001818030703527
2019-03-29,"Deniyaya, Matara",0.4,27.2,12.6,451.0,4.044847087752865e-05
2019-03-30,"Deniyaya, Matara",3.0,27.3,14.0,451.0,6.184223993798576e-05
2019-03-31,"Deniyaya, Matara",3.6,27.4,15.7,451.0,8.323600899844287e-05
2019-04-01,"Deniyaya, Matara",3.6,27.2,15.0,451.0,0.0001046297780589
2019-04-02,"Deniyaya, Matara",3.6,27.0,12.9,451.0,8.128573946871756e-05
2019-04-03,"Deniyaya, Matara",0.3,27.9,13.0,451.0,6.149668792726311e-05
2019-04-04,"Deniyaya, Matara",3.6,27.7,11.7,451.0,9.296972991768896e-05
2019-04-05,"Deniyaya, Matara",3.6,27.8,12.3,451.0,0.0001294405679234
2019-04-06,"Deniyaya, Matara",0.6,27.9,14.1,451.0,0.0001659114059293
2019-04-07,"Deniyaya, Matara",0.7,27.9,13.2,451.0,0.0001549008783966
2019-04-08,"Deniyaya, Matara",1.7,27.9,14.5,451.0,0.000143890350864
2019-04-09,"Deniyaya, Matara",1.6,27.9,13.3,451.0,0.0001029608569417
2019-04-10,"Deniyaya, Matara",9.5,27.9,12.7,451.0,6.20313630194549e-05
2019-04-11,"Deniyaya, Matara",5.9,27.5,13.0,451.0,8.426213025813922e-05
2019-04-12,"Deniyaya, Matara",2.6,27.9,10.1,451.0,0.0001655760267849
2019-04-14,"Deniyaya, Matara",1.7,27.9,11.8,451.0,0.0002010144276771
2019-04-15,"Deniyaya, Matara",5.2,27.7,10.4,451.0,0.0001776842573166
2019-04-16,"Deniyaya, Matara",17.7,27.5,8.7,451.0,0.0001543540869561
2019-04-17,"Deniyaya, Matara",9.1,27.0,17.7,451.0,0.0001310239165956
2019-04-18,"Deniyaya, Matara",5.3,27.7,11.6,451.0,0.0001076937462352
2019-04-19,"Deniyaya, Matara",5.7,27.2,14.1,451.0,0.0001099456045888
2019-04-20,"Deniyaya, Matara",17.7,26.6,12.7,451.0,0.0001121974629424
2019-04-21,"Deniyaya, Matara",0.7,27.9,14.4,451.0,0.000114449321296
2019-04-22,"Deniyaya, Matara",13.7,27.2,9.9,451.0,0.0001167011796496
2019-04-23,"Deniyaya, Matara",1.7,27.6,12.5,451.0,5.12579766773392e-05
2019-04-24,"Deniyaya, Matara",4.2,27.8,8.3,451.0,0.0001783669821192
2019-04-25,"Deniyaya, Matara",14.8,27.1,11.8,451.0,0.0001805627836243
2019-04-26,"Deniyaya, Matara",5.1,27.6,10.3,451.0,0.0001827585851294
2019-04-27,"Deniyaya, Matara",5.8,27.4,9.5,451.0,0.0001849543866345
2019-04-28,"Deniyaya, Matara",9.7,26.8,16.9,451.0,0.0001871501881396
2019-04-29,"Deniyaya, Matara",16.9,26.3,18.7,451.0,0.0001752293514511
2019-04-30,"Deniyaya, Matara",5.1,27.0,25.6,451.0,0.0001633085147626
2019-05-01,"Deniyaya, Matara",5.5,27.1,26.5,451.0,0.0001513876780742
2019-05-02,"Deniyaya, Matara",3.5,27.4,20.3,451.0,0.000119038932568
2019-05-03,"Deniyaya, Matara",16.1,26.5,21.2,451.0,8.669018706199557e-05
2019-05-04,"Deniyaya, Matara",4.5,27.2,19.3,451.0,5.434144155589335e-05
2019-05-05,"Deniyaya, Matara",1.4,27.7,19.2,451.0,7.521904743490836e-05
2019-05-06,"Deniyaya, Matara",3.6,27.8,16.9,451.0,6.477919130672735e-05
2019-05-07,"Deniyaya, Matara",4.3,26.7,17.2,451.0,8.903688521043591e-05
2019-05-08,"Deniyaya, Matara",1.4,27.7,23.5,451.0,0.0001266048084834
2019-05-09,"Deniyaya, Matara",3.6,27.9,23.6,451.0,0.0001186255669854
2019-05-10,"Deniyaya, Matara",0.3,27.9,19.2,451.0,8.904187787431491e-05
2019-05-12,"Deniyaya, Matara",2.3,27.3,19.2,451.0,4.16907598251222e-05
2019-05-13,"Deniyaya, Matara",2.9,27.6,21.9,451.0,6.963729241707653e-05
2019-05-14,"Deniyaya, Matara",1.9,27.2,19.8,451.0,9.758382500903084e-05
2019-05-15,"Deniyaya, Matara",1.1,27.4,20.9,451.0,0.0001890657581933
2019-05-16,"Deniyaya, Matara",5.2,26.7,20.0,451.0,0.0001197343556303
2019-05-17,"Deniyaya, Matara",1.3,27.1,17.7,451.0,0.0001049880638621
2019-05-18,"Deniyaya, Matara",6.2,26.5,17.3,451.0,0.0001007853609725
2019-05-19,"Deniyaya, Matara",4.4,27.1,14.0,451.0,9.658265808306529e-05
2019-05-23,"Deniyaya, Matara",17.7,26.0,14.3,451.0,0.000160447371616
2019-05-24,"Deniyaya, Matara",15.8,26.5,17.2,451.0,8.360032868662833e-05
2019-05-25,"Deniyaya, Matara",5.3,27.2,23.7,451.0,5.2382561264022686e-05
2019-05-26,"Deniyaya, Matara",1.8,27.7,19.0,451.0,0.0001127015595865
2019-05-27,"Deniyaya, Matara",3.0,27.3,21.6,451.0,0.000110648214343
2019-05-28,"Deniyaya, Matara",1.9,27.5,19.1,451.0,0.0001113564054257
2019-05-29,"Deniyaya, Matara",6.9,26.7,18.3,451.0,0.0001178916030724
2019-05-30,"Deniyaya, Matara",4.5,27.1,22.7,451.0,0.000124426800719
2019-05-31,"Deniyaya, Matara",2.0,27.3,22.3,451.0,0.0001309619983658
2019-06-01,"Deniyaya, Matara",2.3,27.9,22.5,451.0,7.860539060937241e-05
2019-06-02,"Deniyaya, Matara",3.2,27.3,15.9,451.0,4.904053001525386e-05
2019-06-05,"Deniyaya, Matara",17.3,26.7,23.0,451.0,4.2402881641086374e-05
2019-06-06,"Deniyaya, Matara",15.8,26.7,20.9,451.0,5.3866487751061906e-05
2019-06-07,"Deniyaya, Matara",16.0,26.5,23.1,451.0,6.533009386103743e-05
2019-06-08,"Deniyaya, Matara",4.9,27.4,22.7,451.0,7.679369997101298e-05
2019-06-09,"Deniyaya, Matara",15.6,26.9,22.7,451.0,8.82573060809885e-05
2019-06-10,"Deniyaya, Matara",3.6,27.7,18.6,451.0,0.0001744554830548
2019-06-12,"Deniyaya, Matara",3.5,27.9,24.6,451.0,0.0001820716361622
2019-06-13,"Deniyaya, Matara",10.8,27.1,21.7,451.0,0.0001034896122957
2019-06-14,"Deniyaya, Matara",5.0,27.5,19.8,451.0,0.0001007191225757
2019-06-15,"Deniyaya, Matara",5.1,27.5,21.2,451.0,9.794863285570833e-05
2019-06-16,"Deniyaya, Matara",7.8,27.4,19.5,451.0,0.0001217725225117
2019-06-17,"Deniyaya, Matara",7.6,27.3,23.4,451.0,0.0001003957600172
2019-06-18,"Deniyaya, Matara",4.1,27.9,25.7,451.0,7.901899752279736e-05
2019-06-19,"Deniyaya, Matara",7.3,27.4,28.0,451.0,5.764223502834604e-05
2019-06-20,"Deniyaya, Matara",8.3,26.8,28.0,451.0,3.626547253389472e-05
2019-06-21,"Deniyaya, Matara",6.2,27.3,28.0,451.0,3.5145825486549006e-05
2019-06-22,"Deniyaya, Matara",6.0,26.7,28.0,451.0,3.402617843920329e-05
2019-06-23,"Deniyaya, Matara",1.9,27.5,28.0,451.0,3.290653139185757e-05
2019-06-26,"Deniyaya, Matara",4.5,27.4,25.3,451.0,5.938476593081347e-05
2019-06-27,"Deniyaya, Matara",3.1,27.5,23.7,451.0,0.0001501880620112
2019-06-30,"Deniyaya, Matara",2.1,27.8,27.9,451.0,8.076289701838124e-05
2019-07-01,"Deniyaya, Matara",2.2,27.4,25.4,451.0,0.0001565128040965
2019-07-02,"Deniyaya, Matara",3.3,27.5,24.3,451.0,7.822883224906507e-05
2019-07-03,"Deniyaya, Matara",3.7,27.2,22.0,451.0,7.157015848583114e-05
2019-07-04,"Deniyaya, Matara",1.3,27.2,18.7,451.0,6.491148472259721e-05
2019-07-05,"Deniyaya, Matara",1.1,27.7,19.9,451.0,0.0001015658193247
2019-07-06,"Deniyaya, Matara",1.8,27.8,20.4,451.0,0.0001854224783202
2019-07-07,"Deniyaya, Matara",1.4,27.7,20.2,451.0,9.519535246307652e-05
2019-07-08,"Deniyaya, Matara",5.0,27.4,19.5,451.0,0.000122118023414
2019-07-09,"Deniyaya, Matara",4.3,26.6,16.5,451.0,7.864342334531539e-05
2019-07-10,"Deniyaya, Matara",8.1,26.1,21.3,451.0,3.5168823276630766e-05
2019-07-11,"Deniyaya, Matara",1.4,27.5,18.7,451.0,9.399985364620808e-05
2019-07-12,"Deniyaya, Matara",5.0,26.8,16.3,451.0,9.815205823701609e-05
2019-07-13,"Deniyaya, Matara",1.1,26.7,12.2,451.0,0.000155182766871
2019-07-15,"Deniyaya, Matara",0.9,27.1,25.4,451.0,3.490719047433514e-05
2019-07-16,"Deniyaya, Matara",3.3,26.9,24.5,451.0,3.9205342571432974e-05
2019-07-17,"Deniyaya, Matara",13.2,26.1,28.0,451.0,3.753750745701944e-05
2019-07-18,"Deniyaya, Matara",17.7,25.7,28.0,451.0,3.586967234260591e-05
2019-07-19,"Deniyaya, Matara",6.7,26.6,28.0,451.0,3.420183722819237e-05
2019-07-28,"Deniyaya, Matara",0.3,27.2,23.8,451.0,7.516783758843777e-05
2019-07-29,"Deniyaya, Matara",0.3,27.1,20.2,451.0,0.0001339288013077
2019-07-30,"Deniyaya, Matara",0.3,27.3,18.9,451.0,8.543182157067717e-05
2019-07-31,"Deniyaya, Matara",1.6,27.0,18.8,451.0,3.6934841833654336e-05
2019-08-01,"Deniyaya, Matara",7.3,26.2,16.4,451.0,6.79387627216613e-05
2019-08-02,"Deniyaya, Matara",5.1,26.6,16.5,451.0,8.532506020118066e-05
2019-08-03,"Deniyaya, Matara",5.2,26.8,16.6,451.0,0.0001027113576807
2019-08-04,"Deniyaya, Matara",3.3,26.9,15.0,451.0,7.763261304247379e-05
2019-08-05,"Deniyaya, Matara",2.6,27.3,21.4,451.0,5.245533362906521e-05
2019-08-06,"Deniyaya, Matara",2.3,27.2,19.1,451.0,5.2167058675168054e-05
2019-08-07,"Deniyaya, Matara",7.9,26.9,20.4,451.0,5.18787837212709e-05
2019-08-08,"Deniyaya, Matara",14.4,25.6,25.2,451.0,5.1590508767373736e-05
2019-08-09,"Deniyaya, Matara",6.9,26.1,20.2,451.0,5.130223381347658e-05
2019-08-10,"Deniyaya, Matara",16.5,26.0,26.4,451.0,5.1013958859579424e-05
2019-08-11,"Deniyaya, Matara",6.5,26.3,28.0,451.0,5.072568390568227e-05
2019-08-12,"Deniyaya, Matara",1.7,26.8,28.0,451.0,5.0437408951785106e-05
2019-08-14,"Deniyaya, Matara",2.1,26.6,26.7,451.0,4.9860859043990795e-05
2019-08-15,"Deniyaya, Matara",1.3,27.0,23.7,451.0,4.957258409009364e-05
2019-08-16,"Deniyaya, Matara",13.9,26.1,26.4,451.0,4.928430913619648e-05
2019-08-17,"Deniyaya, Matara",11.8,25.6,24.5,451.0,4.899603418229932e-05
2019-08-18,"Deniyaya, Matara",3.2,25.8,18.4,451.0,4.8707759228402166e-05
2019-08-24,"Deniyaya, Matara",6.9,25.7,21.9,451.0,0.000162099956889
2019-08-26,"Deniyaya, Matara",9.4,25.5,19.3,451.0,0.0001244528950266
2019-08-27,"Deniyaya, Matara",3.1,26.2,18.3,451.0,0.0001056293640954
2019-08-28,"Deniyaya, Matara",2.1,26.5,19.4,451.0,8.680583316431889e-05
2019-08-29,"Deniyaya, Matara",17.6,25.6,23.2,451.0,6.798230223314625e-05
2019-08-30,"Deniyaya, Matara",12.0,26.0,26.7,451.0,0.0001003325498068
2019-08-31,"Deniyaya, Matara",3.6,26.3,21.9,451.0,8.82613782738217e-05
2019-09-01,"Deniyaya, Matara",5.4,25.7,18.3,451.0,7.619020674084341e-05
2019-09-02,"Deniyaya, Matara",3.3,26.4,18.0,451.0,6.411903520786512e-05
2019-09-03,"Deniyaya, Matara",4.8,26.0,19.6,451.0,9.78157384524139e-05
2019-09-04,"Deniyaya, Matara",6.2,26.5,18.8,451.0,9.791662909121674e-05
2019-09-05,"Deniyaya, Matara",2.5,26.6,16.1,451.0,9.161419228991567e-05
2019-09-06,"Deniyaya, Matara",2.7,26.4,18.2,451.0,8.531175548861462e-05
2019-09-07,"Deniyaya, Matara",1.6,26.8,21.3,451.0,7.900931868731356e-05
2019-09-08,"Deniyaya, Matara",0.3,27.5,25.4,451.0,6.113710578248583e-05
2019-09-09,"Deniyaya, Matara",3.6,27.5,25.3,451.0,4.326489287765812e-05
2019-09-10,"Deniyaya, Matara",2.8,26.5,21.7,451.0,4.263753551153884e-05
2019-09-11,"Deniyaya, Matara",8.9,25.8,18.9,451.0,6.491930822965615e-05
2019-09-12,"Deniyaya, Matara",7.7,25.9,16.2,451.0,8.720108094777346e-05
2019-09-13,"Deniyaya, Matara",2.5,26.2,15.7,451.0,7.855770871679348e-05
2019-09-14,"Deniyaya, Matara",2.8,26.7,16.7,451.0,7.222395509287817e-05
2019-09-17,"Deniyaya, Matara",5.5,25.7,19.1,451.0,5.322269422113229e-05
2019-09-18,"Deniyaya, Matara",4.2,25.9,19.6,451.0,4.688894059721699e-05
2019-09-20,"Deniyaya, Matara",7.6,25.7,15.8,451.0,3.4221433349386394e-05
2019-09-22,"Deniyaya, Matara",17.7,25.8,25.2,451.0,3.48020009435287e-05
2019-09-24,"Deniyaya, Matara",17.7,25.6,16.9,451.0,4.8630643379643886e-05
2019-09-26,"Deniyaya, Matara",1.6,26.2,10.1,451.0,6.245928581575909e-05
2019-09-27,"Deniyaya, Matara",11.1,26.2,8.3,451.0,6.937360703381667e-05
2019-09-28,"Deniyaya, Matara",8.2,25.5,8.7,451.0,7.628792825187427e-05
2019-09-29,"Deniyaya, Matara",5.2,26.0,12.2,451.0,8.320224946993188e-05
2019-10-01,"Deniyaya, Matara",5.1,25.9,10.0,451.0,0.000117836499168
2019-10-02,"Deniyaya, Matara",3.6,26.8,13.8,451.0,9.519175319774729e-05
2019-10-03,"Deniyaya, Matara",10.2,25.9,10.0,451.0,7.254700722749454e-05
2019-10-04,"Deniyaya, Matara",4.9,26.1,12.6,451.0,4.990226125724183e-05
2019-10-09,"Deniyaya, Matara",16.9,25.5,15.7,451.0,3.5201232213710585e-05
2019-10-10,"Deniyaya, Matara",3.2,25.8,12.7,451.0,4.5397386512701984e-05
2019-10-12,"Deniyaya, Matara",8.2,26.0,11.0,451.0,6.57896951106848e-05
2019-10-13,"Deniyaya, Matara",9.3,26.3,9.7,451.0,7.59858494096762e-05
2019-11-07,"Deniyaya, Matara",3.2,26.7,17.8,451.0,0.0001877186378125
2019-11-08,"Deniyaya, Matara",6.4,25.7,15.7,451.0,7.553392172272982e-05
2019-11-09,"Deniyaya, Matara",5.3,25.5,14.5,451.0,0.0001248466634482
2019-11-12,"Deniyaya, Matara",4.3,26.2,8.9,451.0,0.0001681774487506
2019-11-13,"Deniyaya, Matara",3.6,27.1,15.9,451.0,0.0001128827506019
