"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-03","2.5",",,S","26.4","H,,S","29.7",",,S","24.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-04","0.0",",,S","27.4","H,,S","31.7",",,S","24.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-05","0.0",",,S","27.6","H,,S","31.7",",,S","24.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-06","0.0",",,S","27.1","H,,S","31.5",",,S","24.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-07","0.0",",,S","26.9","H,,S","30.4",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-08","0.0",",,S","27.3","H,,S",,,"24.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-09","0.0",",,S","27.3","H,,S","31.7",",,S","23.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-10","0.0",",,S","27.9","H,,S","32.9",",,S","23.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-11","0.0",",,S","27.7","H,,S","32.4",",,S","24.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-12","10.7",",,S","25.1","H,,S","28.6",",,S","23.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-13","0.0",",,S","25.1","H,,S","31.2",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-14","10.9",",,S","25.2","H,,S","29.0",",,S","23.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-15","30.2",",,S","25.2","H,,S",,,"23.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-16","1.5",",,S","26.2","H,,S","30.3",",,S","23.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-17","15.0",",,S","25.3","H,,S","29.2",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-18","36.8",",,S","24.9","H,,S","27.3",",,S","23.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-19","10.9",",,S","26.8","H,,S","30.0",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-20","1.0",",,S","26.5","H,,S","29.7",",,S","24.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-21","107.2",",,S","24.7","H,,S","27.4",",,S","22.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-22","22.6",",,S","25.1","H,,S","30.9",",,S","23.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-23","10.4",",,S","25.6","H,,S","30.0",",,S","22.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-24","28.7",",,S","26.3","H,,S","29.8",",,S","23.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-25","3.6",",,S","27.0","H,,S","31.0",",,S","24.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-26","0.0",",,S","27.3","H,,S","32.1",",,S","23.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-27","0.0",",,S","26.9","H,,S","31.6",",,S","22.1",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-28","0.0",",,S","27.2","H,,S","32.6",",,S","22.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-29","0.0",",,S","27.4","H,,S","33.4",",,S","21.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-30","0.0",",,S","26.4","H,,S","32.5",",,S","23.1",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-10-31","0.8",",,S","26.7","H,,S","31.4",",,S","23.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-01","3.8",",,S","25.2","H,,S","28.6",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-02","23.4",",,S","25.9","H,,S","30.4",",,S","23.1",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-03","5.8",",,S","25.3","H,,S","29.0",",,S","23.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-04","15.0",",,S","26.1","H,,S","32.3",",,S","23.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-05","8.4",",,S","24.9","H,,S","30.9",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-06","37.1",",,S","26.9","H,,S","32.7",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-07","0.0",",,S","26.0","H,,S","31.4",",,S","22.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-08","15.0",",,S","26.6","H,,S","31.3",",,S","23.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-09","5.1",",,S","25.6","H,,S","29.9",",,S","23.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-10","0.3",",,S","25.8","H,,S","30.7",",,S","23.1",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-11","3.6",",,S","24.7","H,,S","27.3",",,S","22.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-12","5.1",",,S","26.2","H,,S","30.6",",,S","23.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-13","0.8",",,S","25.3","H,,S","31.1",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-14","11.9",",,S","24.8","H,,S","30.6",",,S","22.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-15","36.3",",,S","26.3","H,,S","30.5",",,S","22.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-16","0.0",",,S","26.7","H,,S","31.4",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-17","0.0",",,S","25.8","H,,S","31.1",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-18","0.0",",,S","26.0","H,,S","30.9",",,S","20.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-19","0.0",",,S","25.3","H,,S","27.9",",,S","22.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-20","0.0",",,S","26.0","H,,S","30.4",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-21","0.0",",,S","26.1","H,,S","31.0",",,S","20.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-22","0.0",",,S","26.3","H,,S","32.6",",,S","20.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-23","0.0",",,S","26.4","H,,S","32.3",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-24","0.0",",,S","26.9","H,,S","32.3",",,S","20.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-25","0.0",",,S","27.2","H,,S","32.5",",,S","21.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-26","0.0",",,S","27.4","H,,S","33.0",",,S","22.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-27","0.0",",,S","26.4","H,,S","33.0",",,S","22.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-28","89.2",",,S","26.9","H,,S","32.5",",,S","21.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-29","0.0",",,S","27.0","H,,S","32.1",",,S","22.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-11-30","0.0",",,S","26.7","H,,S","32.3",",,S","20.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-01","0.0",",,S","27.5","H,,S","33.0",",,S","23.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-02","2.3",",,S","26.6","H,,S","31.7",",,S","23.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-03","0.0",",,S","27.0","H,,S","32.8",",,S","23.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-04","0.0",",,S","25.8","H,,S","31.4",",,S","22.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-05","6.4",",,S","26.0","H,,S","31.1",",,S","22.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-06","0.5",",,S","25.9","H,,S","29.0",",,S","23.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-07","0.0",",,S","25.2","H,,S","27.6",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-08","1.5",",,S","20.6","H,,S",,,,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-09","9.7",",,S","22.1","H,,S","25.6",",,S","18.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-10","1.5",",,S","25.3","H,,S","30.0",",,S","20.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-11","4.3",",,S","26.0","H,,S","30.4",",,S","22.1",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-12","0.0",",,S","25.7","H,,S","30.7",",,S","21.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-13","0.0",",,S","26.4","H,,S","31.7",",,S","20.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-14","0.0",",,S","26.7","H,,S","31.2",",,S","22.1",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-15","0.0",",,S","26.4","H,,S","31.6",",,S","21.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-16","0.0",",,S","27.4","H,,S","31.3",",,S","20.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-18","7.1",",,S","24.9","H,,S","27.5",",,S","22.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-19","56.1",",,S","23.9","H,,S","25.0",",,S","23.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-20","2.8",",,S","26.4","H,,S","30.7",",,S","22.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-21","10.4",",,S","24.7","H,,S","27.4",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-22","9.7",",,S","24.4","H,,S","28.0",",,S","22.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-23","13.7",",,S","25.9","H,,S","30.5",",,S","21.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-24","5.8",",,S","25.2","H,,S","28.7",",,S","23.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-25","87.1",",,S","23.8","H,,S","26.7",",,S","22.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-26","1.8",",,S","25.3","H,,S","30.7",",,S","22.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-27","56.4",",,S","26.6","H,,S","30.9",",,S","22.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-28","0.5",",,S","27.2","H,,S","32.0",",,S","23.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-29","0.0",",,S","26.4","H,,S","32.1",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-30","0.0",",,S","25.3","H,,S","31.5",",,S","19.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2022-12-31","0.0",",,S","25.2","H,,S","31.4",",,S","20.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-01","0.0",",,S","25.9","H,,S","31.0",",,S","19.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-02","0.0",",,S","25.7","H,,S","31.3",",,S","20.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-03","0.0",",,S","26.2","H,,S","31.5",",,S","20.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-04","0.0",",,S","26.1","H,,S","30.8",",,S","20.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-05","0.0",",,S","27.3","H,,S","31.8",",,S","22.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-06","0.5",",,S","25.1","H,,S","29.5",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-07","6.9",",,S","25.3","H,,S","30.2",",,S","23.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-08","1.0",",,S","25.4","H,,S","28.7",",,S","22.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-09","0.0",",,S","25.7","H,,S","29.8",",,S","22.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-10","0.0",",,S","25.5","H,,S","30.7",",,S","20.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-11","0.0",",,S","25.2","H,,S","30.7",",,S","20.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-12","0.0",",,S","24.5","H,,S","29.8",",,S","20.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-13","0.0",",,S","25.5","H,,S","31.1",",,S","19.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-14","0.0",",,S","26.3","H,,S","31.4",",,S","21.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-15","0.0",",,S","26.8","H,,S","31.7",",,S","21.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-16","0.0",",,S","26.0","H,,S",,,"22.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-17","2.3",",,S","25.3","H,,S","28.6",",,S","22.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-18","0.0",",,S","25.7","H,,S","31.8",",,S","20.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-19","0.0",",,S","25.4","H,,S","30.7",",,S","20.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-20","0.0",",,S","24.0","H,,S","31.4",",,S","18.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-21","0.0",",,S","23.9","H,,S","27.2",",,S","22.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-22","4.6",",,S","25.0","H,,S","29.2",",,S","21.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-23","0.0",",,S","26.2","H,,S","31.3",",,S","22.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-24","0.0",",,S","25.9","H,,S","31.7",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-25","0.0",",,S","26.4","H,,S","31.7",",,S","21.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-26","0.0",",,S","25.8","H,,S","31.4",",,S","21.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-27","0.0",",,S","25.3","H,,S","29.0",",,S","22.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-28","0.0",",,S","26.4","H,,S","32.2",",,S","21.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-29","0.0",",,S","25.8","H,,S","31.4",",,S","21.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-30","0.0",",,S","26.4","H,,S","32.4",",,S","20.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-01-31","0.0",",,S","25.1","H,,S","29.0",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-01","3.6",",,S","24.9","H,,S","29.3",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-02","9.1",",,S","24.7","H,,S","30.3",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-03","3.8",",,S","26.3","H,,S","30.4",",,S","22.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-04","1.0",",,S","27.4","H,,S","32.8",",,S","22.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-05","1.8",",,S","26.9","H,,S",,,"23.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-06","0.0",",,S","25.7","H,,S","28.9",",,S","23.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-07","1.5",",,S","26.2","H,,S","30.7",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-08","0.5",",,S","27.2","H,,S","33.3",",,S","22.1",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-09","0.0",",,S","26.3","H,,S","33.3",",,S","20.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-10","0.0",",,S","27.3","H,,S","32.8",",,S","21.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-11","0.0",",,S","27.1","H,,S","31.2",",,S","21.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-12","0.0",",,S","27.1","H,,S","33.0",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-13","0.0",",,S","26.7","H,,S","33.1",",,S","20.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-14","0.0",",,S","26.9","H,,S","33.3",",,S","21.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-15","0.0",",,S","26.1","H,,S","32.8",",,S","20.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-16","0.0",",,S","26.3","H,,S","32.0",",,S","19.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-17","0.0",",,S","27.3","H,,S","33.5",",,S","20.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-18","0.0",",,S","28.1","H,,S","34.4",",,S","22.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-19","0.0",",,S","25.9","H,,S","31.5",",,S","23.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-20","1.3",",,S","26.2","H,,S","30.7",",,S","23.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-21","0.0",",,S","27.9","H,,S","34.4",",,S","22.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-22","0.0",",,S","27.2","H,,S","33.5",",,S","21.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-23","0.0",",,S","27.9","H,,S","33.8",",,S","21.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-24","0.0",",,S","27.7","H,,S","34.1",",,S","22.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-25","0.0",",,S","28.6","H,,S","35.2",",,S","23.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-26","0.0",",,S","27.0","H,,S","33.2",",,S","21.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-27","0.0",",,S","26.1","H,,S","33.3",",,S","20.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-02-28","3.6",",,S","25.3","H,,S","28.8",",,S","22.9",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-01","1.5",",,S","27.2","H,,S","32.4",",,S","23.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-02","0.0",",,S","27.3","H,,S","32.4",",,S","22.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-03",,,"28.2","H,,S","34.0",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-04","0.5",",,S","26.2","H,,S","29.6",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-05","0.0",",,S","28.1","H,,S","34.0",",,S","22.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-06","0.0",",,S","28.6","H,,S","34.8",",,S","23.1",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-07","0.0",",,S","28.8","H,,S","35.5",",,S","24.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-08","0.0",",,S","28.3","H,,S","34.4",",,S","22.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-09","0.0",",,S","28.7","H,,S","35.1",",,S","23.1",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-10","0.0",",,S","27.4","H,,S","32.8",",,S","24.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-11","0.0",",,S","28.3","H,,S","34.2",",,S","24.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-12","0.3",",,S","28.3","H,,S","34.4",",,S","24.3",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-13","0.0",",,S","29.2","H,,S","36.1",",,S","23.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-14","0.0",",,S","27.8","H,,S","35.6",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-15","0.8",",,S","27.3","H,,S","34.8",",,S","22.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-16","5.6",",,S","26.6","H,,S","35.0",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-17","5.6",",,S","28.8","H,,S","35.3",",,S","22.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-18","0.0",",,S","27.4","H,,S","34.4",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-19","8.1",",,S","28.7","H,,S","35.4",",,S","22.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-20","0.0",",,S","28.0","H,,S","32.7",",,S","24.4",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-21","0.0",",,S","28.9","H,,S","35.0",",,S","23.1",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-22","0.0",",,S","28.9","H,,S","36.1",",,S","24.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-23","0.0",",,S","26.7","H,,S","34.7",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-24","30.5",",,S","26.8","H,,S","34.4",",,S","22.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-25","41.7",",,S","28.4","H,,S","34.0",",,S","22.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-26","0.0",",,S","28.2","H,,S","34.5",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-27","6.6",",,S","29.0","H,,S","34.8",",,S","23.7",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-28","0.0",",,S","28.6","H,,S","35.0",",,S","24.0",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-29","0.0",",,S","29.2","H,,S","34.8",",,S","24.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-30","0.0",",,S","28.6","H,,S","35.5",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-03-31","0.0",",,S","29.1","H,,S","35.8",",,S","22.8",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-04-01","0.0",",,S","28.2","H,,S","35.3",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-04-02","0.0",",,S","27.2","H,,S","34.0",",,S","23.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-04-03","0.0",",,S","27.5","H,,S","34.3",",,S","24.2",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-04-04","9.9",",,S","26.2","H,,S","33.1",",,S","23.6",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-04-05","145.3",",,S","28.4","H,,S","34.3",",,S","22.5",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2023-04-06","0.0",",,S","28.9","H,,S","34.7",",,S","24.7",",,S"
